ID,year,giving
27288,2017,8
27302,2017,400
27309,2017,72
27317,2017,100
27328,2017,25
27329,2017,1
27337,2017,15
27348,2017,100
27361,2017,90
27362,2017,120
27365,2017,1
27398,2017,105
27403,2017,20
27409,2017,20
27438,2017,25
27453,2017,40
27462,2017,50
27475,2017,100
27490,2017,5
27492,2017,25
27519,2017,1
27579,2017,300
27584,2017,34000
27596,2017,500
27642,2017,50
27664,2017,50
27678,2017,100
27687,2017,6325
27689,2017,210
27697,2017,25
27706,2017,1
27724,2017,15
27750,2017,18
27752,2017,50
27761,2017,115
27780,2017,260
27793,2017,150
27824,2017,5
27837,2017,100
27839,2017,10
27845,2017,240
27849,2017,30
27895,2017,2
27896,2017,100
27913,2017,1
27917,2017,70
27918,2017,70
27921,2017,70
27923,2017,120
27927,2017,100
27956,2017,100
27957,2017,310
27959,2017,100
27960,2017,1
27971,2017,1
27976,2017,100
27979,2017,40
27995,2017,25
28010,2017,50
28019,2017,1200
28024,2017,100
28034,2017,25
28045,2017,200
28098,2017,175
28121,2017,55
28125,2017,115
28135,2017,150
28148,2017,6000
28154,2017,101
28160,2017,150
28174,2017,180
28185,2017,100
28189,2017,1
28190,2017,100
28210,2017,150
28231,2017,25
28275,2017,300
28292,2017,150
28302,2017,39
28331,2017,325
28341,2017,40
28362,2017,37
28365,2017,40
28367,2017,90
28374,2017,1
28379,2017,5000
28394,2017,120
28406,2017,15
28410,2017,1
28415,2017,1
28431,2017,100
28439,2017,14000
28458,2017,50
28483,2017,50
28485,2017,1
28498,2017,210
28515,2017,55
28522,2017,5
28523,2017,5
28535,2017,1
28600,2017,10
28620,2017,25
28627,2017,20
28637,2017,80
28643,2017,200
28667,2017,5
28673,2017,15
28674,2017,100
28679,2017,325
28688,2017,1
28698,2017,25
28702,2017,1630
28706,2017,11
28716,2017,200
28727,2017,40
28740,2017,75
28750,2017,125
28752,2017,51
28778,2017,50
28780,2017,300
28790,2017,1000
28811,2017,195
28814,2017,101
28815,2017,1
28827,2017,60
28832,2017,72
28845,2017,5
28858,2017,5
28873,2017,5
28877,2017,1
28913,2017,153
28915,2017,1
28926,2017,50
28934,2017,120
28972,2017,1000
28975,2017,5
28984,2017,50
29013,2017,40
29024,2017,30
29029,2017,50
29032,2017,315
29062,2017,1
29079,2017,50
29103,2017,120
29141,2017,25
29153,2017,1
29206,2017,1000
29209,2017,100
29244,2017,26
29277,2017,120
29278,2017,4660
29294,2017,20
29301,2017,6
29325,2017,5
29342,2017,100
29346,2017,35
29349,2017,120
29351,2017,1
29352,2017,10
29356,2017,100
29374,2017,50
29383,2017,1
29397,2017,2500
29409,2017,55
29410,2017,51
29427,2017,100
29446,2017,525
29449,2017,20
29452,2017,120
29475,2017,225
29485,2017,5
29499,2017,90
29511,2017,50
29515,2017,80
29525,2017,50
29536,2017,10
29556,2017,5
29572,2017,416
29596,2017,100
29683,2017,675
29684,2017,369
29688,2017,195
29697,2017,3480
29706,2017,26
29709,2017,35
29716,2017,25
29726,2017,50
29741,2017,50
29756,2017,50
29768,2017,30
29770,2017,25
29795,2017,1
29803,2017,18
29804,2017,1
29815,2017,500
29830,2017,100
29838,2017,50
29849,2017,50
29854,2017,75
29889,2017,1
29890,2017,1
29906,2017,1
29925,2017,250
29927,2017,65
29946,2017,200
29948,2017,200
29978,2017,30
29984,2017,1
30001,2017,200
30009,2017,105
30021,2017,25
30025,2017,590
30029,2017,250
30032,2017,50
30105,2017,50
30111,2017,75
30113,2017,5
30122,2017,150
30130,2017,20
30135,2017,1
30149,2017,5
30192,2017,1
30197,2017,100
30202,2017,40
30245,2017,50000
30251,2017,300
30255,2017,80
30271,2017,50
30282,2017,20
30286,2017,1
30306,2017,50
30307,2017,560
30312,2017,1000
30335,2017,5
30345,2017,25
30349,2017,20
30353,2017,400
30358,2017,255
30366,2017,25
30371,2017,200
30379,2017,1
30380,2017,1
30410,2017,25
30412,2017,1
30427,2017,65
30430,2017,50
30444,2017,5000
30471,2017,120
30482,2017,108
30502,2017,100
30506,2017,1
30507,2017,25
30512,2017,1
30516,2017,30
30531,2017,15
30545,2017,25
30546,2017,144
30571,2017,550
30622,2017,30
30639,2017,400
30666,2017,25
30676,2017,40
30707,2017,30
30716,2017,1
30751,2017,1
30759,2017,1000
30765,2017,40
30776,2017,150
30781,2017,35
30794,2017,120
30799,2017,100
30842,2017,55
30849,2017,125
30914,2017,100
30925,2017,65
30950,2017,25
30962,2017,100
30964,2017,20
30976,2017,1
30980,2017,100
30986,2017,7
30989,2017,120
30990,2017,60
31000,2017,30
31009,2017,15
31027,2017,1
31049,2017,300
31056,2017,20
31058,2017,120
31062,2017,5
31068,2017,25
31071,2017,185
31073,2017,51
31094,2017,70
31104,2017,130
31128,2017,40
31130,2017,50
31132,2017,1
31170,2017,1000
31183,2017,50
31202,2017,1000
31207,2017,50
31208,2017,1000
31236,2017,100
31241,2017,200
31244,2017,1400
31245,2017,300
31265,2017,1
31292,2017,1
31298,2017,1100
31313,2017,20
31318,2017,500
31343,2017,2000
31349,2017,300
31350,2017,8
31351,2017,25
31355,2017,50
31387,2017,30
31390,2017,1
31415,2017,25
31425,2017,100
31429,2017,5
31435,2017,200
31438,2017,1
31443,2017,5
31454,2017,40
31460,2017,5000
31482,2017,144
31488,2017,200
31506,2017,25
31516,2017,88
31532,2017,3500
31533,2017,250
31550,2017,90
31562,2017,50
31594,2017,20
31598,2017,1
31599,2017,20
31607,2017,80
31615,2017,75
31624,2017,1200
31628,2017,25
31630,2017,3500
31635,2017,20
31646,2017,90
31697,2017,400
31707,2017,28
31711,2017,25
31715,2017,15
31724,2017,75
31731,2017,260
31760,2017,100
31769,2017,200
31791,2017,1
31794,2017,250
31802,2017,100
31807,2017,40
31809,2017,200
31817,2017,171
31836,2017,5
31838,2017,500
31844,2017,60
31848,2017,180
31849,2017,405
31865,2017,50
31878,2017,1
31882,2017,50
31886,2017,1
31901,2017,10
31948,2017,20
31949,2017,30
31962,2017,1
31969,2017,1000
31974,2017,300
31979,2017,1
32003,2017,36
32006,2017,5
32022,2017,25
32040,2017,25
32053,2017,25
32067,2017,40
32080,2017,500
32096,2017,250
32097,2017,50
32100,2017,1
32102,2017,100
32116,2017,100
32145,2017,384
32163,2017,180
32171,2017,25
32187,2017,75
32194,2017,88
32206,2017,120
32252,2017,1
32253,2017,50
32286,2017,20
32314,2017,200
32346,2017,180
32373,2017,80
32377,2017,50
32384,2017,1022
32386,2017,100
32390,2017,28
32391,2017,71
32470,2017,70
32478,2017,551
32486,2017,550
32496,2017,25
32507,2017,144
32514,2017,100
32535,2017,40
32550,2017,300
32568,2017,1000
32577,2017,100
32586,2017,7000
32619,2017,50
32628,2017,50
32630,2017,250
32640,2017,25
32665,2017,20
32679,2017,1
32697,2017,20
32703,2017,100
32724,2017,1
32753,2017,65
32769,2017,40
32800,2017,50
32809,2017,200
32811,2017,260
32827,2017,1
32840,2017,10
32850,2017,1
32851,2017,175
32853,2017,10000
32862,2017,110
32870,2017,1
32879,2017,120
32891,2017,11
32903,2017,150
32908,2017,100
32918,2017,20
32920,2017,15
32935,2017,5
32981,2017,40
32992,2017,200
33010,2017,1
33028,2017,50
33045,2017,25
33079,2017,3000
33097,2017,30
33101,2017,120
33110,2017,212
33117,2017,100
33170,2017,15
33179,2017,150
33213,2017,1
33228,2017,20
33243,2017,200
33261,2017,75
33302,2017,40
33307,2017,50
33311,2017,5
33317,2017,1
33331,2017,35
33413,2017,25
33455,2017,125
33465,2017,15
33478,2017,100
33482,2017,120
33523,2017,25
33531,2017,50
33542,2017,100
33562,2017,72
33567,2017,400
33575,2017,1
33579,2017,1
33584,2017,30
33593,2017,200
33604,2017,300
33618,2017,100
33624,2017,75
33625,2017,50
33626,2017,152
33627,2017,1
33639,2017,145
33658,2017,170
33669,2017,20
33681,2017,100
33683,2017,20
33694,2017,200
33720,2017,130
33736,2017,1
33747,2017,200
33756,2017,71
33757,2017,75
33767,2017,100
33773,2017,1
33775,2017,50
33783,2017,1500
33788,2017,100
33789,2017,15
33802,2017,6
33826,2017,120
33827,2017,100
33830,2017,26
33833,2017,50
33842,2017,120
33852,2017,110
33868,2017,10
33869,2017,140
33880,2017,5000
33893,2017,2500
33914,2017,120
33940,2017,200
33953,2017,100
33961,2017,36
33988,2017,50
33993,2017,1
33996,2017,15
34003,2017,28
34004,2017,70
34011,2017,315
34034,2017,100
34042,2017,50
34046,2017,1
34050,2017,30
34052,2017,1
34057,2017,199842
34069,2017,1
34114,2017,150
34122,2017,21
34169,2017,1
34172,2017,3500
34177,2017,400
34185,2017,110
34191,2017,180
34195,2017,10
34215,2017,200
34227,2017,100
34274,2017,500
34283,2017,50
34285,2017,165
34297,2017,250
34314,2017,15
34327,2017,20
34328,2017,35
34330,2017,200
34351,2017,520
34354,2017,30
34371,2017,1
34374,2017,130
34418,2017,1
34431,2017,1
34433,2017,1
34439,2017,315
34453,2017,1
34455,2017,80
34460,2017,10
34479,2017,25
34481,2017,100
34491,2017,300
34498,2017,1000
12,2016,75
34,2016,25
35,2016,15
37,2016,135
58,2016,73
69,2016,25
72,2016,70
73,2016,100
77,2016,500
98,2016,100
106,2016,120
139,2016,250
143,2016,70
151,2016,50
166,2016,110
214,2016,63
236,2016,100
258,2016,1
304,2016,50
321,2016,95
326,2016,500
327,2016,50
338,2016,151
376,2016,150
431,2016,12890
441,2016,100
455,2016,50
477,2016,95
519,2016,36
520,2016,100
533,2016,20
538,2016,20
546,2016,880
575,2016,300
586,2016,25
595,2016,50
602,2016,208
638,2016,100
653,2016,150
654,2016,80
657,2016,350
677,2016,500
706,2016,100
725,2016,750
759,2016,5000
777,2016,305
785,2016,5
807,2016,349
810,2016,2000
826,2016,25
835,2016,100
849,2016,20
910,2016,40
923,2016,400
933,2016,130
946,2016,30
951,2016,85
964,2016,45
975,2016,30
977,2016,200
987,2016,1
991,2016,420
1055,2016,461
1056,2016,400
1067,2016,15
1069,2016,50
1074,2016,50
1086,2016,40
1087,2016,30
1124,2016,25
1197,2016,75
1209,2016,20
1213,2016,20
1217,2016,320
1218,2016,12505
1239,2016,25
1244,2016,150
1249,2016,189
1259,2016,300
1275,2016,100
1313,2016,180
1320,2016,125
1333,2016,5
1336,2016,20
1337,2016,234
1350,2016,50
1353,2016,7500
1367,2016,1040
1380,2016,500
1384,2016,40
1422,2016,6
1432,2016,300
1439,2016,100
1451,2016,100
1473,2016,1585
1501,2016,50
1508,2016,60
1510,2016,30
1517,2016,25
1519,2016,1
1530,2016,500
1543,2016,50
1555,2016,50
1614,2016,10
1629,2016,51
1636,2016,10
1645,2016,5
1669,2016,50
1670,2016,1
1677,2016,150
1686,2016,264
1725,2016,5
1738,2016,1
1767,2016,60
1768,2016,144
1784,2016,75
1789,2016,1
1792,2016,250
1805,2016,201
1870,2016,240
1876,2016,1
1919,2016,195
1928,2016,150
1941,2016,20
1943,2016,100
1955,2016,25
1958,2016,105
2019,2016,200
2048,2016,25
2056,2016,90
2064,2016,25
2074,2016,250
2098,2016,1
2136,2016,20
2143,2016,1508
2158,2016,10
2165,2016,108
2187,2016,5
2197,2016,15
2212,2016,40
2217,2016,50
2220,2016,100
2223,2016,120
2239,2016,60
2248,2016,925
2261,2016,30
2273,2016,50
2278,2016,30
2285,2016,25
2297,2016,25
2309,2016,4518
2310,2016,5
2349,2016,30
2365,2016,100
2378,2016,50
2396,2016,70
2397,2016,40
2400,2016,20
2416,2016,5
2427,2016,105
2447,2016,40
2462,2016,130
2492,2016,100
2502,2016,20
2504,2016,25
2510,2016,5
2526,2016,100
2545,2016,5
2556,2016,1
2558,2016,15
2599,2016,40
2603,2016,50
2605,2016,10
2614,2016,190
2625,2016,180
2634,2016,10
2642,2016,25
2650,2016,1
2658,2016,25
2661,2016,52
2709,2016,100
2712,2016,1
2713,2016,480
2746,2016,300
2749,2016,30
2759,2016,75
2776,2016,40
2808,2016,130
2857,2016,200
2879,2016,1
2886,2016,40
2913,2016,144
2915,2016,20
2923,2016,1005
2929,2016,180100
2962,2016,1
2963,2016,50
2973,2016,40
2976,2016,20
2980,2016,264
2991,2016,150
2994,2016,60
3012,2016,50
3022,2016,190
3028,2016,10
3043,2016,50
3082,2016,349
3111,2016,3000
3151,2016,150
3159,2016,25
3172,2016,70
3173,2016,150
3186,2016,25
3232,2016,75
3247,2016,50
3285,2016,120
3287,2016,50300
3291,2016,4400
3298,2016,2000
3302,2016,200
3327,2016,15
3358,2016,1000
3366,2016,100
3377,2016,1
3388,2016,10
3397,2016,500
3459,2016,220
3461,2016,180
3469,2016,50
3473,2016,25
3510,2016,15
3524,2016,260
3544,2016,25
3547,2016,150
3550,2016,1200
3579,2016,30
3587,2016,50
3588,2016,40
3608,2016,18
3625,2016,100
3633,2016,100
3643,2016,400
3681,2016,15
3683,2016,25
3685,2016,256
3713,2016,300
3725,2016,156
3738,2016,100
3749,2016,140
3797,2016,60
3820,2016,50
3846,2016,613
3866,2016,60
3870,2016,1
3891,2016,100
3913,2016,40
3922,2016,40
3925,2016,5000
3945,2016,1000
4008,2016,30
4016,2016,200
4018,2016,144
4069,2016,25
4101,2016,25
4158,2016,25
4172,2016,10
4193,2016,280
4216,2016,75
4229,2016,100
4236,2016,70
4241,2016,10
4252,2016,50
4253,2016,70
4260,2016,26
4277,2016,50300
4283,2016,40
4292,2016,1
4304,2016,150
4336,2016,110
4338,2016,100
4343,2016,36
4348,2016,25
4351,2016,5
4367,2016,40
4395,2016,20
4418,2016,60
4428,2016,100
4436,2016,200
4448,2016,200
4494,2016,125
4508,2016,180
4546,2016,1
4553,2016,25
4563,2016,5
4565,2016,50
4574,2016,40
4578,2016,50
4579,2016,25
4602,2016,1000
4603,2016,90
4621,2016,40
4644,2016,35
4676,2016,50
4679,2016,65
4692,2016,35
4720,2016,5
4734,2016,25
4735,2016,75
4739,2016,5
4763,2016,100
4769,2016,7
4770,2016,63
4773,2016,200
4776,2016,264
4779,2016,5
4786,2016,200
4791,2016,40
4819,2016,25
4822,2016,100
4833,2016,65
4917,2016,5
4939,2016,5
4961,2016,200
4970,2016,700
4971,2016,144
4994,2016,100
5019,2016,1000
5050,2016,1000
5054,2016,30
5055,2016,25
5081,2016,600
5095,2016,40
5150,2016,300
5155,2016,5
5188,2016,3000
5201,2016,6
5216,2016,70
5252,2016,60
5274,2016,100
5368,2016,1
5378,2016,45
5379,2016,25
5424,2016,5
5430,2016,100
5455,2016,15
5477,2016,25
5484,2016,100
5500,2016,200
5549,2016,400
5552,2016,7
5605,2016,200
5608,2016,40
5634,2016,1
5637,2016,30
5650,2016,100
5659,2016,20
5673,2016,40
5677,2016,90
5694,2016,25
5704,2016,70
5706,2016,15
5715,2016,60
5741,2016,100
5755,2016,508
5777,2016,50
5790,2016,130
5876,2016,180
5915,2016,20
5917,2016,25
5935,2016,60
5946,2016,35
5964,2016,25
5990,2016,95
6002,2016,100
6021,2016,60
6032,2016,1
6050,2016,75
6081,2016,200
6100,2016,100
6101,2016,25
6102,2016,500
6104,2016,410
6167,2016,35
6171,2016,300
6183,2016,20
6238,2016,500
6254,2016,5
6262,2016,300
6283,2016,30
6301,2016,500
6324,2016,5
6325,2016,500
6385,2016,50
6390,2016,50
6396,2016,35
6405,2016,50
6416,2016,250
6417,2016,26
6442,2016,25
6454,2016,1
6457,2016,10
6470,2016,25
6481,2016,250
6516,2016,30
6565,2016,100
6566,2016,400
6569,2016,75
6589,2016,5
6596,2016,100
6599,2016,100
6610,2016,100
6620,2016,130
6623,2016,1000
6654,2016,15
6678,2016,100
6709,2016,48997
6744,2016,500
6752,2016,55
6772,2016,508
6795,2016,150
6800,2016,1
6804,2016,402
6815,2016,1508
6851,2016,5
6862,2016,200
6871,2016,50
6880,2016,120
6923,2016,1
6947,2016,5000
6963,2016,350
6968,2016,20
6988,2016,144
6997,2016,30
6999,2016,300
7008,2016,1000
7032,2016,100
7033,2016,250
7044,2016,1
7050,2016,1
7067,2016,26
7087,2016,50
7089,2016,400
7098,2016,150
7104,2016,25
7119,2016,85
7132,2016,135
7135,2016,500
7138,2016,5
7153,2016,50
7182,2016,25
7211,2016,10
7222,2016,30
7253,2016,15
7265,2016,40
7299,2016,100
7304,2016,1200
7312,2016,1
7313,2016,20
7318,2016,75
7326,2016,15
7335,2016,100
7336,2016,10000
7405,2016,5
7408,2016,15
7427,2016,917
7446,2016,150
7461,2016,50
7475,2016,350
7495,2016,1
7515,2016,25
7519,2016,1
7538,2016,36
7540,2016,30
7582,2016,180
7629,2016,50
7666,2016,150
7669,2016,200
7685,2016,50
7720,2016,20
7729,2016,100
7784,2016,170
7804,2016,200
7816,2016,1
7858,2016,1
7868,2016,500
7891,2016,120
7893,2016,144
7917,2016,65
7919,2016,250
7930,2016,1200
7956,2016,130
7959,2016,50
7962,2016,10
7967,2016,105
7973,2016,600
7981,2016,1000
7982,2016,185
8016,2016,50
8018,2016,100
8019,2016,60
8031,2016,25
8036,2016,1
8038,2016,30
8045,2016,80
8049,2016,300
8064,2016,50
8072,2016,350
8092,2016,105
8095,2016,1
8111,2016,20
8126,2016,5
8139,2016,600
8165,2016,1000
8243,2016,1
8265,2016,20
8293,2016,50
8300,2016,244
8306,2016,100
8340,2016,1
8358,2016,350
8361,2016,20
8390,2016,100
8398,2016,15
8482,2016,250
8494,2016,40
8515,2016,75
8526,2016,100
8534,2016,130
8540,2016,1150
8572,2016,45
8589,2016,5
8649,2016,25
8654,2016,150
8661,2016,25
8670,2016,1
8676,2016,15
8733,2016,30
8743,2016,150
8751,2016,30
8774,2016,500
8809,2016,40
8815,2016,100
8819,2016,100
8823,2016,100
8826,2016,25
8860,2016,50
8879,2016,30
8883,2016,50
8894,2016,300
8897,2016,125
8902,2016,50
8927,2016,120
8947,2016,50
8949,2016,100
8953,2016,192
8961,2016,25
8972,2016,20
8985,2016,25
8993,2016,25
9008,2016,40
9012,2016,84
9013,2016,230
9015,2016,100
9033,2016,390
9062,2016,120
9069,2016,50
9073,2016,100
9075,2016,251
9076,2016,200
9078,2016,1
9097,2016,25
9102,2016,50
9126,2016,50
9141,2016,40
9174,2016,130
9181,2016,100
9184,2016,125
9195,2016,100
9205,2016,50
9211,2016,500
9222,2016,50
9224,2016,84
9228,2016,100
9240,2016,320
9256,2016,1000
9267,2016,70
9269,2016,75
9271,2016,1800
9282,2016,500
9293,2016,110
9300,2016,250
9307,2016,15
9367,2016,25
9370,2016,15
9388,2016,20
9403,2016,190
9445,2016,25
9467,2016,10
9475,2016,250000
9495,2016,300
9501,2016,270
9511,2016,230
9516,2016,120
9525,2016,96
9554,2016,210
9584,2016,25
9593,2016,25
9596,2016,40
9599,2016,120
9602,2016,50
9620,2016,15
9668,2016,100
9680,2016,100
9697,2016,75
9721,2016,236
9738,2016,10
9755,2016,1153
9759,2016,200
9762,2016,18
9767,2016,200
9781,2016,25
9787,2016,50
9788,2016,1
9799,2016,1
9810,2016,200
9840,2016,1793
9863,2016,350
9870,2016,80
9885,2016,425
9901,2016,65
9911,2016,25
9930,2016,205
9946,2016,500
9965,2016,150
9966,2016,50
9977,2016,25
9994,2016,40
10002,2016,30
10015,2016,25
10023,2016,25
10048,2016,70
10103,2016,20
10120,2016,5
10128,2016,100
10159,2016,180
10201,2016,60
10204,2016,50
10219,2016,25
10231,2016,60
10234,2016,20
10253,2016,25
10257,2016,5
10258,2016,25
10271,2016,30
10287,2016,25
10333,2016,50
10347,2016,30
10350,2016,90
10368,2016,35
10384,2016,150
10393,2016,125
10475,2016,50
10533,2016,120
10552,2016,100
10565,2016,45
10567,2016,100
10572,2016,20000
10579,2016,50
10588,2016,1
10593,2016,100
10606,2016,200
10608,2016,150
10609,2016,200
10628,2016,5
10658,2016,275
10679,2016,30
10692,2016,25
10718,2016,75
10720,2016,1
10723,2016,20
10727,2016,25
10741,2016,75
10761,2016,100
10813,2016,1
10827,2016,180
10867,2016,25
10870,2016,50
10889,2016,250
10911,2016,100
10919,2016,10
10926,2016,135
10927,2016,100
10947,2016,100
10960,2016,1500
10974,2016,180
10976,2016,11
11012,2016,280
11013,2016,150
11051,2016,80
11059,2016,64
11068,2016,50
11083,2016,50
11105,2016,1050
11107,2016,100
11110,2016,10
11112,2016,50
11115,2016,20
11124,2016,5
11170,2016,36
11189,2016,25
11202,2016,5
11224,2016,200
11233,2016,250
11264,2016,250
11305,2016,150
11312,2016,108
11331,2016,20
11335,2016,25
11381,2016,6
11409,2016,5
11413,2016,30
11415,2016,50
11461,2016,150
11472,2016,5025
11497,2016,150
11505,2016,25
11515,2016,100
11532,2016,200
11534,2016,50
11539,2016,200
11546,2016,50
11571,2016,40
11623,2016,25
11668,2016,100
11686,2016,25
11742,2016,24
11755,2016,21
11768,2016,20
11807,2016,135
11823,2016,25
11831,2016,180
11845,2016,20
11847,2016,25
11920,2016,5
11936,2016,35
11995,2016,20
12003,2016,25
12010,2016,917
12029,2016,500
12031,2016,50
12049,2016,25
12061,2016,75
12072,2016,5
12108,2016,130
12110,2016,150
12131,2016,90
12138,2016,1200
12143,2016,25
12171,2016,30
12178,2016,220
12184,2016,50
12190,2016,50
12221,2016,500
12234,2016,40
12246,2016,20
12250,2016,37
12286,2016,51
12299,2016,180
12301,2016,1
12319,2016,300
12327,2016,1
12332,2016,1250
12342,2016,500
12349,2016,190
12360,2016,100
12378,2016,33
12381,2016,35
12401,2016,40
12404,2016,300
12523,2016,160
12559,2016,10
12582,2016,15
12591,2016,100
12594,2016,105
12598,2016,1200
12625,2016,60
12628,2016,75
12634,2016,50
12676,2016,1
12678,2016,300
12708,2016,150
12734,2016,50
12746,2016,100
12769,2016,1
12800,2016,100
12820,2016,60
12823,2016,25
12827,2016,100
12842,2016,260
12844,2016,150
12853,2016,25
12882,2016,105
12883,2016,120
12898,2016,135
12914,2016,1
12927,2016,5
12983,2016,40
12990,2016,120
13003,2016,1250
13019,2016,180
13064,2016,160
13081,2016,25
13120,2016,1
13161,2016,1
13168,2016,50
13193,2016,200
13198,2016,100
13212,2016,50
13227,2016,250
13243,2016,1000
13251,2016,1000
13253,2016,40
13299,2016,5
13303,2016,40
13309,2016,15
13310,2016,144
13372,2016,50
13392,2016,20
13407,2016,20
13420,2016,50
13440,2016,192
13451,2016,25
13464,2016,100
13495,2016,25
13514,2016,25
13600,2016,480
13617,2016,405
13636,2016,60
13676,2016,50
13678,2016,10
13684,2016,25
13694,2016,80
13702,2016,100
13708,2016,50
13713,2016,400
13750,2016,1000
13756,2016,144
13779,2016,1
13788,2016,15
13799,2016,700
13810,2016,20
13824,2016,5
13847,2016,1
13853,2016,180
13861,2016,100
13876,2016,1
13920,2016,25
13927,2016,251
13935,2016,260
13982,2016,60
13988,2016,60
13993,2016,160
14006,2016,100
14043,2016,1
14069,2016,25
14118,2016,2500
14129,2016,10
14134,2016,100
14142,2016,30
14143,2016,50
14190,2016,1500
14222,2016,120
14227,2016,150
14235,2016,15
14322,2016,40
14328,2016,3969
14340,2016,25
14341,2016,3000
14342,2016,264
14344,2016,53505
14369,2016,120
14373,2016,26
14388,2016,120
14443,2016,270
14469,2016,450
14487,2016,3380
14493,2016,100
14505,2016,40
14560,2016,100
14568,2016,35
14587,2016,500
14591,2016,1088
14593,2016,1
14600,2016,120
14606,2016,25
14627,2016,50
14632,2016,251
14646,2016,50
14650,2016,200
14662,2016,1
14697,2016,100
14722,2016,200
14744,2016,25
14752,2016,75
14754,2016,22
14757,2016,200
14767,2016,30
14775,2016,125
14803,2016,5
14815,2016,35
14827,2016,1000
14835,2016,50
14854,2016,300
14861,2016,184
14863,2016,10
14885,2016,10
14887,2016,100
14918,2016,300
14933,2016,120
14954,2016,200
14957,2016,5
14975,2016,195
14990,2016,500
14991,2016,100
15003,2016,100
15011,2016,100
15021,2016,20
15052,2016,150
15070,2016,25
15074,2016,750
15127,2016,1200
15130,2016,120
15156,2016,25
15157,2016,280
15182,2016,260
15193,2016,60
15203,2016,200
15216,2016,60
15220,2016,400
15225,2016,25
15253,2016,124
15255,2016,50
15295,2016,200
15320,2016,25
15333,2016,120
15340,2016,264
15344,2016,35
15351,2016,1
15358,2016,220
15361,2016,40
15363,2016,60
15386,2016,150
15402,2016,100
15410,2016,10
15438,2016,100
15441,2016,200
15442,2016,402
15477,2016,125
15480,2016,40
15486,2016,250
15488,2016,40
15523,2016,50
15537,2016,90
15558,2016,25
15580,2016,100
15602,2016,2500
15620,2016,50
15641,2016,208
15660,2016,180
15685,2016,100
15690,2016,3000
15693,2016,40
15728,2016,144
15763,2016,15
15785,2016,20000
15796,2016,1200
15797,2016,40
15831,2016,33
15858,2016,25
15867,2016,925
15868,2016,25
15869,2016,100
15889,2016,100
15892,2016,100
15896,2016,150
15904,2016,25
15911,2016,50
15921,2016,25
15943,2016,349
15945,2016,1
15958,2016,10
15965,2016,20
16009,2016,5
16020,2016,40
16029,2016,150
16031,2016,20
16044,2016,120
16052,2016,170
16096,2016,289
16102,2016,125
16131,2016,25
16183,2016,130
16219,2016,20
16225,2016,50
16232,2016,60
16243,2016,25
16244,2016,40
16275,2016,30
16306,2016,400
16347,2016,375
16368,2016,64
16375,2016,1
16376,2016,420
16386,2016,250
16391,2016,50
16393,2016,25
16394,2016,25
16442,2016,25
16468,2016,80
16472,2016,750
16507,2016,264
16547,2016,500
16552,2016,150
16596,2016,5
16605,2016,100
16617,2016,30
16636,2016,200
16639,2016,48
16653,2016,75
16677,2016,100
16679,2016,40
16692,2016,100
16693,2016,35
16697,2016,10
16719,2016,40
16740,2016,100
16762,2016,45
16772,2016,30
16789,2016,56
16793,2016,80
16818,2016,5
16836,2016,1125
16870,2016,20
16872,2016,1
16889,2016,7
16928,2016,30
16936,2016,50
16957,2016,5
16960,2016,120
16991,2016,180
16996,2016,180
17081,2016,300
17095,2016,100
17104,2016,230
17113,2016,145
17148,2016,40
17154,2016,40
17163,2016,150
17181,2016,75
17182,2016,50
17205,2016,195
17213,2016,45
17216,2016,5
17249,2016,175
17255,2016,1
17266,2016,100
17277,2016,45
17283,2016,1476
17311,2016,108
17347,2016,1154
17368,2016,120
17372,2016,25
17373,2016,15
17386,2016,210
17404,2016,10
17409,2016,105
17415,2016,200
17443,2016,40
17451,2016,153
17460,2016,50
17464,2016,1
17470,2016,60
17481,2016,110
17486,2016,25
17527,2016,1000
17549,2016,5
17566,2016,10
17569,2016,145
17573,2016,40
17590,2016,120
17607,2016,50
17615,2016,5
17639,2016,20
17651,2016,30
17666,2016,40
17667,2016,50
17694,2016,49
17737,2016,1
17755,2016,75
17776,2016,10
17781,2016,1
17790,2016,50
17801,2016,50
17804,2016,1
17820,2016,5
17837,2016,25
17858,2016,150
17880,2016,80
17891,2016,25
17896,2016,5000
17902,2016,45
17910,2016,270
17935,2016,50
17941,2016,1
17956,2016,375
17968,2016,100
17988,2016,25
18025,2016,100
18074,2016,40
18123,2016,410
18162,2016,50
18167,2016,180
18169,2016,25
18179,2016,25
18194,2016,50
18233,2016,40
18310,2016,1
18342,2016,40
18356,2016,100
18359,2016,100
18388,2016,1
18389,2016,10
18393,2016,70
18394,2016,36
18418,2016,10
18427,2016,1
18451,2016,200
18458,2016,40
18476,2016,10
18480,2016,50
18487,2016,35
18491,2016,5
18504,2016,150
18506,2016,60
18543,2016,20
18550,2016,50
18554,2016,50
18590,2016,100
18610,2016,10
18623,2016,40
18631,2016,100
18661,2016,120
18671,2016,25
18712,2016,5
18720,2016,1
18722,2016,120
18774,2016,3000
18778,2016,25
18780,2016,90
18783,2016,120
18833,2016,100
18836,2016,200
18846,2016,30
18847,2016,500
18867,2016,92
18877,2016,1
18912,2016,230
18942,2016,375
19001,2016,3000
19078,2016,90
19125,2016,40
19129,2016,150
19151,2016,50
19152,2016,20
19153,2016,200
19163,2016,95
19167,2016,212
19169,2016,100
19176,2016,200
19183,2016,200
19185,2016,100
